Nome,Empresa,Numero,Email
"Sócio-Diretor","Sociedade de Advogados Empresarial Ribeirão Preto","+551134388000","diretoria@sociedadedeadvogadosempresarialribeiraopreto.com.br / financeiro@sociedadedeadvogadosempresarialribeiraopreto.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Betim","+553134458000","diretoria@sociedadedeadvogadosempresarialbetim.com.br / financeiro@sociedadedeadvogadosempresarialbetim.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Curitiba","+554134528000","diretoria@sociedadedeadvogadosempresarialcuritiba.com.br / financeiro@sociedadedeadvogadosempresarialcuritiba.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Joinville","+554834598000","diretoria@sociedadedeadvogadosempresarialjoinville.com.br / financeiro@sociedadedeadvogadosempresarialjoinville.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Três Lagoas","+556734668000","diretoria@sociedadedeadvogadosempresarialtrêslagoas.com.br / financeiro@sociedadedeadvogadosempresarialtrêslagoas.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Rio Verde","+556234738000","diretoria@sociedadedeadvogadosempresarialrioverde.com.br / financeiro@sociedadedeadvogadosempresarialrioverde.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial São Paulo","+551134808000","diretoria@sociedadedeadvogadosempresarialsaopaulo.com.br / financeiro@sociedadedeadvogadosempresarialsaopaulo.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Uberlândia","+553134878000","diretoria@sociedadedeadvogadosempresarialuberlândia.com.br / financeiro@sociedadedeadvogadosempresarialuberlândia.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Toledo","+554134948000","diretoria@sociedadedeadvogadosempresarialtoledo.com.br / financeiro@sociedadedeadvogadosempresarialtoledo.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Florianópolis","+554835018000","diretoria@sociedadedeadvogadosempresarialflorianopolis.com.br / financeiro@sociedadedeadvogadosempresarialflorianopolis.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Campo Grande","+556735088000","diretoria@sociedadedeadvogadosempresarialcampogrande.com.br / financeiro@sociedadedeadvogadosempresarialcampogrande.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Anápolis","+556235158000","diretoria@sociedadedeadvogadosempresarialanapolis.com.br / financeiro@sociedadedeadvogadosempresarialanapolis.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jundiaí","+551135228000","diretoria@sociedadedeadvogadosempresarialjundiai.com.br / financeiro@sociedadedeadvogadosempresarialjundiai.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Passos","+553135298000","diretoria@sociedadedeadvogadosempresarialpassos.com.br / financeiro@sociedadedeadvogadosempresarialpassos.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Ponta Grossa","+554135368000","diretoria@sociedadedeadvogadosempresarialpontagrossa.com.br / financeiro@sociedadedeadvogadosempresarialpontagrossa.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Jaraguá do Sul","+554835438000","diretoria@sociedadedeadvogadosempresarialjaraguadosul.com.br / financeiro@sociedadedeadvogadosempresarialjaraguadosul.com.br"
"Sócio-Diretor","Sociedade de Advogados Empresarial Três Lagoas","+556735508000","diretoria@sociedadedeadvogadosempresarialtrêslagoas.com.br / financeiro@sociedadedeadvogadosempresarialtrêslagoas.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá","+554133968000","diretoria@maringa28.com.br / financeiro@maringa28.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã","+556734038000","diretoria@pontapora29.com.br / financeiro@pontapora29.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo","+551134108000","diretoria@saopaulo30.com.br / financeiro@saopaulo30.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava","+554134178000","diretoria@guarapuava31.com.br / financeiro@guarapuava31.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã","+556734248000","diretoria@pontapora32.com.br / financeiro@pontapora32.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí","+551134318000","diretoria@jundiai33.com.br / financeiro@jundiai33.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa","+554134388000","diretoria@pontagrossa34.com.br / financeiro@pontagrossa34.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã","+556734458000","diretoria@pontapora35.com.br / financeiro@pontapora35.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo","+551134528000","diretoria@saopaulo36.com.br / financeiro@saopaulo36.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá","+554134598000","diretoria@maringa37.com.br / financeiro@maringa37.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã","+556734668000","diretoria@pontapora38.com.br / financeiro@pontapora38.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí","+551134738000","diretoria@jundiai39.com.br / financeiro@jundiai39.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava","+554134808000","diretoria@guarapuava40.com.br / financeiro@guarapuava40.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã","+556734878000","diretoria@pontapora41.com.br / financeiro@pontapora41.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo","+551134948000","diretoria@saopaulo42.com.br / financeiro@saopaulo42.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa","+554135018000","diretoria@pontagrossa43.com.br / financeiro@pontagrossa43.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 7","+556735088000","diretoria@pontapora44.com.br / financeiro@pontapora44.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 8","+551135158000","diretoria@jundiai45.com.br / financeiro@jundiai45.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 9","+554135228000","diretoria@maringa46.com.br / financeiro@maringa46.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 10","+556735298000","diretoria@pontapora47.com.br / financeiro@pontapora47.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 1","+551135368000","diretoria@saopaulo48.com.br / financeiro@saopaulo48.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 2","+554135438000","diretoria@guarapuava49.com.br / financeiro@guarapuava49.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 3","+556735508000","diretoria@pontapora50.com.br / financeiro@pontapora50.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 4","+551135578000","diretoria@jundiai51.com.br / financeiro@jundiai51.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 5","+554135648000","diretoria@pontagrossa52.com.br / financeiro@pontagrossa52.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 6","+556735718000","diretoria@pontapora53.com.br / financeiro@pontapora53.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 7","+551135788000","diretoria@saopaulo54.com.br / financeiro@saopaulo54.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 8","+554135858000","diretoria@maringa55.com.br / financeiro@maringa55.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 9","+556735928000","diretoria@pontapora56.com.br / financeiro@pontapora56.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 10","+551135998000","diretoria@jundiai57.com.br / financeiro@jundiai57.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 1","+554136068000","diretoria@guarapuava58.com.br / financeiro@guarapuava58.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 2","+556736138000","diretoria@pontapora59.com.br / financeiro@pontapora59.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 3","+551136208000","diretoria@saopaulo60.com.br / financeiro@saopaulo60.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 4","+554136278000","diretoria@pontagrossa61.com.br / financeiro@pontagrossa61.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 5","+556736348000","diretoria@pontapora62.com.br / financeiro@pontapora62.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 6","+551136418000","diretoria@jundiai63.com.br / financeiro@jundiai63.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 7","+554136488000","diretoria@maringa64.com.br / financeiro@maringa64.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 8","+556736558000","diretoria@pontapora65.com.br / financeiro@pontapora65.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 9","+551136628000","diretoria@saopaulo66.com.br / financeiro@saopaulo66.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 10","+554136698000","diretoria@guarapuava67.com.br / financeiro@guarapuava67.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 1","+556736768000","diretoria@pontapora68.com.br / financeiro@pontapora68.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 2","+551136838000","diretoria@jundiai69.com.br / financeiro@jundiai69.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 3","+554136908000","diretoria@pontagrossa70.com.br / financeiro@pontagrossa70.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 4","+556736978000","diretoria@pontapora71.com.br / financeiro@pontapora71.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 5","+551137048000","diretoria@saopaulo72.com.br / financeiro@saopaulo72.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 6","+554137118000","diretoria@maringa73.com.br / financeiro@maringa73.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 7","+556737188000","diretoria@pontapora74.com.br / financeiro@pontapora74.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 8","+551137258000","diretoria@jundiai75.com.br / financeiro@jundiai75.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 9","+554137328000","diretoria@guarapuava76.com.br / financeiro@guarapuava76.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 10","+556737398000","diretoria@pontapora77.com.br / financeiro@pontapora77.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 1","+551137468000","diretoria@saopaulo78.com.br / financeiro@saopaulo78.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 2","+554137538000","diretoria@pontagrossa79.com.br / financeiro@pontagrossa79.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 3","+556737608000","diretoria@pontapora80.com.br / financeiro@pontapora80.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 4","+551137678000","diretoria@jundiai81.com.br / financeiro@jundiai81.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 5","+554137748000","diretoria@maringa82.com.br / financeiro@maringa82.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 6","+556737818000","diretoria@pontapora83.com.br / financeiro@pontapora83.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 7","+551137888000","diretoria@saopaulo84.com.br / financeiro@saopaulo84.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 8","+554137958000","diretoria@guarapuava85.com.br / financeiro@guarapuava85.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 9","+556738028000","diretoria@pontapora86.com.br / financeiro@pontapora86.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 10","+551138098000","diretoria@jundiai87.com.br / financeiro@jundiai87.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 1","+554138168000","diretoria@pontagrossa88.com.br / financeiro@pontagrossa88.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 2","+556738238000","diretoria@pontapora89.com.br / financeiro@pontapora89.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 3","+551138308000","diretoria@saopaulo90.com.br / financeiro@saopaulo90.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 4","+554138378000","diretoria@maringa91.com.br / financeiro@maringa91.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 5","+556738448000","diretoria@pontapora92.com.br / financeiro@pontapora92.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 6","+551138518000","diretoria@jundiai93.com.br / financeiro@jundiai93.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 7","+554138588000","diretoria@guarapuava94.com.br / financeiro@guarapuava94.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 8","+556738658000","diretoria@pontapora95.com.br / financeiro@pontapora95.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 9","+551138728000","diretoria@saopaulo96.com.br / financeiro@saopaulo96.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 10","+554138798000","diretoria@pontagrossa97.com.br / financeiro@pontagrossa97.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 1","+556738868000","diretoria@pontapora98.com.br / financeiro@pontapora98.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 2","+551138938000","diretoria@jundiai99.com.br / financeiro@jundiai99.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 3","+554132008000","diretoria@maringa0.com.br / financeiro@maringa0.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 4","+556732078000","diretoria@pontapora1.com.br / financeiro@pontapora1.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 5","+551132148000","diretoria@saopaulo2.com.br / financeiro@saopaulo2.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Guarapuava Unidade 6","+554132218000","diretoria@guarapuava3.com.br / financeiro@guarapuava3.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 7","+556732288000","diretoria@pontapora4.com.br / financeiro@pontapora4.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Jundiaí Unidade 8","+551132358000","diretoria@jundiai5.com.br / financeiro@jundiai5.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Grossa Unidade 9","+554132428000","diretoria@pontagrossa6.com.br / financeiro@pontagrossa6.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Ponta Porã Unidade 10","+556732498000","diretoria@pontapora7.com.br / financeiro@pontapora7.com.br"
"Sócio-Diretor","Indústria & Metalúrgica São Paulo Unidade 1","+551132568000","diretoria@saopaulo8.com.br / financeiro@saopaulo8.com.br"
"Sócio-Diretor","Indústria & Metalúrgica Maringá Unidade 2","+554132638000","diretoria@maringa9.com.br / financeiro@maringa9.com.br"
"Sócio-Diretor","Instituto de Cirurgia & Saúde Jundiaí","+551132708000","diretoria@jundiai10.com.br / financeiro@jundiai10.com.br"
"Sócio-Diretor","Instituto de Cirurgia & Saúde Ponta Grossa","+554132778000","diretoria@pontagrossa11.com.br / financeiro@pontagrossa11.com.br"
"Sócio-Diretor","Instituto de Cirurgia & Saúde Ponta Porã","+556732848000","diretoria@pontapora12.com.br / financeiro@pontapora12.com.br"
"Sócio-Diretor","Instituto de Cirurgia & Saúde São Paulo","+551132918000","diretoria@saopaulo13.com.br / financeiro@saopaulo13.com.br"
